Account: Account name,Campaign: Campaign name,Campaign: Campaign Id,Report: Date,Cost: Amount spend,Performance: Clicks,Cost: CPC,Clicks: CTR,Performance: Impressions,Conversions: All conversions,Conversions: Conversions,Cost: Cost per conversion,Campaign: Campaign status,Campaign: Start date,Campaign: End date,Campaign: Advertising channel type,Campaign: Tracking URL template,Campaign: Budget amount
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-06-27,110.04309,84,1.31003679,0.27361564,307,12.978923,3.978923,27.65650152,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-06-27,182.160592,116,1.57034993,0.0596401,1945,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,525
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-27,187.728464,70,2.6818352,0.05017921,1395,2,1,187.728464,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-22,61.923331,56,1.10577377,0.05815161,963,6.275267,4.275267,14.48408509,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-23,69.771773,59,1.18257242,0.06243386,945,6.061694,5.061694,13.78427321,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-24,61.07242,51,1.19749843,0.06343284,804,11.152502,8.152502,7.4912487,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-25,36.737286,41,0.89603137,0.0579096,708,10.83027,10.83027,3.39209327,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-26,90.438277,41,2.20581163,0.09360731,438,6.909591,5.909591,15.30364403,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-01-27,59.87193,66,0.90715045,0.07325194,901,16.505599,5.505599,10.87473497,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-14,426.841901,179,2.38459163,0.07581533,2361,4.116221,2.116221,201.7000592,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-15,427.566231,197,2.17038696,0.07985407,2467,4,2,213.7831155,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-16,379.124835,146,2.59674545,0.07973785,1831,2.46448,2.46448,153.8356306,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-17,341.978657,156,2.19217088,0.07815631,1996,4.242101,2.242101,152.5259821,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-18,395.442558,160,2.47151599,0.07789679,2054,1.969358,1.969358,200.7977006,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-19,200.881684,89,2.25709757,0.08248378,1079,3.337701,3.337701,60.18564395,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - Non Brand - Montclair,22071063105,2025-01-13,118.43,26,4.555,0.07008086,371,1,1,118.43,PAUSED,2024-12-30,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-30,331.782411,122,2.71952796,0.06967447,1751,11.058882,11.058882,30.00144237,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-31,378.700988,120,3.15584157,0.06718925,1786,4.213634,1.213634,312.038875,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-01,456.162683,120,3.80135569,0.06214397,1931,4.067206,3.067206,148.7225452,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-06-27,40.206431,32,1.25645097,0.05555556,576,3.004727,2.004727,20.05581358,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-06-28,114.701388,68,1.68678512,0.22666667,300,6.423762,5.423762,21.14793901,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-06-28,101.882919,44,2.31552089,0.04988662,882,6.437752,6.437752,15.82585334,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-06-28,237.144375,113,2.09862279,0.05791902,1951,2,2,118.5721875,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,525
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-28,198.405364,94,2.11069536,0.05669481,1658,2,2,99.202682,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-22,426.409764,107,3.98513798,0.05390428,1985,5.976798,2.976798,143.2444405,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-23,339.764802,102,3.33102747,0.06111444,1669,5.001697,2.001697,169.738378,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-24,357.002549,116,3.07760818,0.05536993,2095,6,3,119.0008497,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-01-15,417.285994,169,2.46914789,0.02319517,7286,5,3,139.0953313,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - Search - Non Brand - Hoboken,22080702199,2025-01-15,146.76,20,7.338,0.06872852,291,1.050003,1.050003,139.7710292,PAUSED,2024-12-30,2037-12-30,SEARCH,,150
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-02,616.062539,172,3.58175895,0.06434718,2673,5.958402,5.958402,103.3939199,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-03,612.900892,155,3.9541993,0.05840241,2654,5,5,122.5801784,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-04,455.507876,142,3.20780194,0.05889672,2411,3.068702,2.068702,220.190185,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-05,621.207455,147,4.22590105,0.05055021,2908,6.039848,6.039848,102.8515047,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-06,593.761796,166,3.57687829,0.06550908,2534,2,2,296.880898,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-04-07,602.619886,178,3.38550498,0.07352334,2421,6.022002,5.022002,119.995947,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-25,115.487884,50,2.30975768,0.2293578,218,5.022128,2.022128,57.11205423,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-26,112.45072,92,1.22229043,0.33454545,275,12.471932,6.471932,17.37513929,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-27,69.453993,54,1.28618506,0.26086957,207,7.064569,3.064569,22.66354355,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-06-29,152.247858,54,2.81940478,0.1942446,278,6.948137,4.948137,30.76872326,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-06-29,136.786874,63,2.17122022,0.07334109,859,13.337375,6.337375,21.58415338,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-06-29,672.01488,211,3.18490464,0.05113912,4126,4.5,3.5,192.0042514,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,525
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-29,527.986196,137,3.85391384,0.04628378,2960,2.5,2.5,211.1944784,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-06-01,200.795317,106,1.89429544,0.21544715,492,16.986031,7.986031,25.143318,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Non Brand - Bel Air,22074162459,2025-01-09,199.986941,71,2.81671748,0.08452381,840,1,0,,PAUSED,2024-12-31,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-06-02,219.32337,107,2.04975112,0.23311547,459,26.782773,12.782773,17.15773017,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-06-19,72.428399,41,1.76654632,0.05694444,720,7.29853,3.29853,21.95778089,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-28,67.523559,51,1.32399135,0.32278481,158,1.976282,1.976282,34.16696554,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-29,89.047146,59,1.50927366,0.26339286,224,10.351248,6.351248,14.02041709,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-30,94.706566,93,1.01835017,0.37349398,249,17.378,10.378,9.12570495,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-31,101.874951,75,1.35833268,0.35714286,210,12.945433,1.945433,52.36620896,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-01,202.609802,121,1.67446117,0.23632813,512,16.015186,11.015186,18.3936796,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-02,218.175103,113,1.93075312,0.21814672,518,17.761156,9.761156,22.3513591,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-03,168.495251,96,1.75515886,0.19512195,492,15.005316,8.005316,21.04792003,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-04,118.979481,66,1.80271941,0.20433437,323,6.96676,3.96676,29.9941214,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-05,157.507194,78,2.019323,0.23564955,331,8.176295,8.176295,19.26388346,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-06,313.275878,139,2.25378329,0.20203488,688,17.415376,10.415376,30.0782111,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-04-07,257.202361,119,2.16136438,0.18949045,628,9.437569,5.437569,47.3009834,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-05-23,86.993569,62,1.40312208,0.08647141,717,9.237013,8.237013,10.56130044,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-06,770.543346,152,5.06936412,0.04309612,3527,4.979522,1.979522,389.2572783,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-06-07,507.080167,153,3.31424946,0.05237932,2921,6.968282,4.968282,102.0634833,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-07-01,174.602314,94,1.85747143,0.27246377,345,15.421023,8.421023,20.73409775,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-07-01,127.95972,46,2.78173304,0.05392732,853,4.975006,2.975006,43.01158384,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-07-01,475.781656,223,2.13355003,0.05193293,4294,2.974996,0.974996,487.9831876,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,525
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-07-01,499.411623,124,4.02751309,0.05381944,2304,1,0,,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,500
Evolve Med Spa,[SB] - Search - Non Brand - Frederick,22074196068,2025-01-08,110.07,45,2.446,0.07731959,582,2,2,55.035,PAUSED,2024-12-31,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - Search - Non Brand - Frederick,22074196068,2025-01-09,199.99,37,5.40513514,0.12847222,288,1,1,199.99,PAUSED,2024-12-31,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - Search - Non Brand - Frederick,22074196068,2025-01-10,210.374303,63,3.33927465,0.08203125,768,0,0,,PAUSED,2024-12-31,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-05-25,90.103461,51,1.76673453,0.0511022,998,7.986902,3.986902,22.59986852,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-06-24,98.595425,60,1.64325708,0.09009009,666,15.382574,5.382574,18.31752336,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
